2.58e9,0.000708750979871989
2.58001e9,0.0007096287748506075
2.58002e9,0.0007104712739275992
2.58003e9,0.0007113679280609379
2.58004e9,0.0007122434685173572
2.58005e9,0.0007130693057648893
2.58006e9,0.0007141530811251221
2.58007e9,0.0007150585092968059
2.58008e9,0.000715814983483144
2.58009e9,0.0007167299082049223
2.5801e9,0.0007176862498344602
2.58011e9,0.0007186783514637071
2.58012e9,0.0007194318709432103
2.58013e9,0.0007203502177243231
2.58014e9,0.0007213243571502771
2.58015e9,0.0007221549731377638
2.58016e9,0.0007231615929350926
2.58017e9,0.0007240364072968856
2.58018e9,0.0007250424971008926
2.58019e9,0.0007258666944932277
2.5802e9,0.0007270388667250891
2.58021e9,0.0007280564216956397
2.58022e9,0.0007290612068353023
2.58023e9,0.0007301191606768874
2.58024e9,0.0007311692823565568
2.58025e9,0.0007322227906312979
2.58026e9,0.0007331104158245073
2.58027e9,0.0007342119673698546
2.58028e9,0.00073533557039078
2.58029e9,0.0007364541844570592
2.5803e9,0.0007376329286102814
2.58031e9,0.0007388434431871471
2.58032e9,0.0007400097995350071
2.58033e9,0.0007411522749855144
2.58034e9,0.0007423791849648383
2.58035e9,0.0007436482627987319
2.58036e9,0.0007448700246349356
2.58037e9,0.0007461057648996223
2.58038e9,0.0007474031926911032
2.58039e9,0.0007486516195643397
2.5804e9,0.0007499159939918465
2.58041e9,0.0007513918980001917
2.58042e9,0.0007343231042279706
2.58043e9,0.0007539916065274979
2.58044e9,0.0007553080176508255
2.58045e9,0.0007568282278298815
2.58046e9,0.0007581867369762825
2.58047e9,0.00075965013598978
2.58048e9,0.0007611014762569949
2.58049e9,0.0007625684361668621
2.5805e9,0.0007641701897714755
2.58051e9,0.0007655878801130482
2.58052e9,0.000767012056534924
2.58053e9,0.0007683913591283626
2.58054e9,0.0007700498500730508
2.58055e9,0.0007717037438521858
2.58056e9,0.0007732099454039602
2.58057e9,0.0007747804233142194
2.58058e9,0.000776257330512195
