2.55e9,-2.7433264310138863*^-7-1.1946944808693712*^-21*I
2.5501e9,-2.743312817234182*^-7+2.2430111245453456*^-21*I
2.5502e9,-2.7433266349696553*^-7+1.2090676794922459*^-21*I
2.5503e9,-2.743342786640535*^-7+9.894080428592323*^-22*I
2.5504e9,-2.743356664788368*^-7-2.1026511790618991*^-22*I
2.5505e9,-2.743383071504186*^-7+9.184144064248297*^-22*I
2.5506e9,-2.743323605623689*^-7+5.911495439531093*^-22*I
2.5507e9,-2.743318457900186*^-7+5.786563135185167*^-22*I
2.5508e9,-2.743281215612774*^-7-3.9325052329755124*^-21*I
2.5509e9,-2.7433073531319616*^-7-9.703244178752312*^-22*I
2.551e9,-2.7432969565083137*^-7-3.8317880252501425*^-22*I
2.5511e9,-2.7434498980419494*^-7-1.7358004127415716*^-21*I
2.5512e9,-2.7434561560206217*^-7-2.596414085317786*^-21*I
2.5513e9,-2.743496641637181*^-7+2.8384657313186352*^-21*I
2.5514e9,-2.743496761649581*^-7-2.502846997170973*^-21*I
2.5515e9,-2.743405584024734*^-7-2.066745742549179*^-21*I
2.5516e9,-2.7433400869159587*^-7+1.1504995004525102*^-21*I
2.5517e9,-2.743326778220631*^-7-4.6151604357799885*^-21*I
2.5518e9,-2.743293489913977*^-7-3.75714703473187*^-22*I
2.5519e9,-2.743304456733905*^-7+2.786372504268201*^-21*I
2.552e9,-2.7433113426059496*^-7-1.2275894752665568*^-22*I
2.5521e9,-2.7437101098694564*^-7+3.5450765762078235*^-22*I
2.5522e9,-2.7436996275929427*^-7-2.926999333456428*^-21*I
2.5523e9,-2.7437883113839835*^-7+8.956383117739536*^-22*I
2.5524e9,-2.743824986343752*^-7+2.86270690216053*^-21*I
2.5525e9,-2.743870669900352*^-7-7.968848053146444*^-22*I
2.5526e9,-2.7438484335129007*^-7-3.5486928569297058*^-22*I
2.5527e9,-2.7438116271485693*^-7-1.3294993431033412*^-21*I
2.5528e9,-2.7438941928941154*^-7-2.118335225202231*^-21*I
2.5529e9,-2.7438593335907963*^-7-1.71289439953075*^-21*I
2.553e9,-2.743906995656127*^-7+2.1478352460836882*^-21*I
2.5531e9,-2.7439385377809374*^-7-2.5397184910868678*^-21*I
2.5532e9,-2.7439582681709443*^-7-1.0590242278017078*^-21*I
2.5533e9,-2.743998443875834*^-7+9.953057818125744*^-22*I
2.5534e9,-2.7439171978660064*^-7-2.508362542499604*^-22*I
2.5535e9,-2.7439423377892214*^-7+1.3476249107455915*^-21*I
2.5536e9,-2.720603331991471*^-7+6.341107797423527*^-21*I
2.5537e9,-2.743841449215379*^-7-6.419436873552123*^-22*I
2.5538e9,-2.743833044995708*^-7-4.890680254149536*^-22*I
2.5539e9,-2.7438648075218384*^-7+4.575485064695466*^-22*I
2.554e9,-2.743880352790047*^-7+1.9693230748288645*^-21*I
2.5541e9,-2.743837734650733*^-7+1.954444655662832*^-20*I
2.5542e9,-2.743738942931734*^-7+9.161163327930046*^-22*I
2.5543e9,-2.743637127173773*^-7+3.0578179135055083*^-21*I
2.5544e9,-2.7436265564960293*^-7-5.590704374015353*^-21*I
2.5545e9,-2.743652504218402*^-7-8.188965373815156*^-22*I
2.5546e9,-2.743667360221588*^-7+2.5679800039226305*^-21*I
2.5547e9,-2.743731339977011*^-7-2.2365266650074555*^-21*I
2.5548e9,-2.7438144832102735*^-7-3.377737749716734*^-21*I
