2.e9,5.253890959155697e-7
2.005e9,1.6608618040934687e-7
2.01e9,1.9268969536568497e-7
2.015e9,4.2220281924569945e-7
2.02e9,4.655050730857947e-7
2.025e9,2.635679598449982e-7
2.03e9,3.381225996876603e-7
2.035e9,3.405683447771758e-7
2.04e9,2.468183762052313e-7
2.045e9,2.946808373950489e-7
2.05e9,2.659440937084304e-7
2.055e9,3.87520958705463e-7
2.06e9,3.296122234829597e-7
2.065e9,2.7310598067895876e-7
2.07e9,4.0518283224873253e-7
2.075e9,1.4955324288557201e-7
2.08e9,1.2524196217076155e-7
2.085e9,3.490105745210523e-7
2.09e9,2.784376443009616e-7
2.095e9,3.7000610681088865e-7
2.1e9,4.536592553997942e-7
2.105e9,3.410842879945456e-7
2.11e9,2.842330333763442e-7
2.115e9,1.2131803029705613e-7
2.12e9,3.521220716611872e-7
2.125e9,3.972723965398291e-7
2.13e9,3.213274329671497e-7
2.135e9,3.116688093044869e-7
2.14e9,3.007583791345164e-7
2.145e9,3.8720521589764856e-7
2.15e9,3.5239614635934277e-7
2.155e9,2.164308995106239e-7
2.16e9,2.284133314425251e-7
2.165e9,1.653804812140141e-7
2.17e9,4.333370081896694e-7
2.175e9,4.2359798073122474e-7
2.18e9,3.3021158940910223e-7
2.185e9,3.722158415174905e-7
2.19e9,1.6713124810576637e-7
2.195e9,5.51702215574892e-7
2.2e9,3.7020976416461627e-7
2.205e9,4.1646259237793365e-7
2.21e9,3.2026917874473967e-7
2.215e9,4.3859621192036783e-7
2.22e9,3.6779336115488194e-7
2.225e9,2.792781992269064e-7
2.23e9,2.807986987451155e-7
2.235e9,2.1141348425125385e-7
2.24e9,4.323891688897673e-7
2.245e9,4.577248558576916e-7
2.25e9,5.040097646853419e-7
2.255e9,3.883581642399718e-7
2.26e9,3.5041066660839005e-7
2.265e9,4.73259337136799e-8
2.27e9,3.1712079826128855e-7
2.275e9,5.623423554071294e-7
2.28e9,1.7925459307034297e-7
2.285e9,4.379769738606023e-7
2.29e9,2.45880398777431e-7
2.295e9,3.1653186887440973e-7
2.3e9,4.5554188605910826e-7
2.305e9,2.586308953071423e-7
2.31e9,4.1111680088096274e-7
2.315e9,3.180324818905486e-7
2.32e9,2.6348224493492904e-7
2.325e9,4.4987245031351345e-7
2.33e9,3.551083210029487e-7
2.335e9,3.758260164706199e-7
2.34e9,3.6554774246795685e-7
2.345e9,3.423915588012521e-7
2.35e9,2.896605869028339e-7
2.355e9,4.2798107371795087e-7
2.36e9,5.519058487916409e-7
2.365e9,1.7889672424936165e-7
2.37e9,6.437101949474048e-7
2.375e9,4.3874920465647225e-7
2.38e9,3.574443279549694e-7
2.385e9,3.832004364135526e-7
2.39e9,1.5815820720928227e-7
2.395e9,3.5127902777844495e-7
2.4e9,3.717162710991644e-7
2.405e9,3.707430799570855e-7
2.41e9,2.46512148116405e-7
2.415e9,2.0803176092348476e-7
2.42e9,4.681956790788909e-7
2.425e9,3.867321835912088e-7
2.43e9,6.092712531788501e-7
2.435e9,3.478004154718906e-7
2.44e9,2.961586469508399e-7
2.445e9,6.312341105135818e-7
2.45e9,2.282192156156045e-7
2.455e9,1.427221621544058e-7
2.46e9,2.1385704434623155e-7
2.465e9,2.0767268517136274e-7
2.47e9,4.0494105470821815e-7
2.475e9,4.2304653029011136e-7
2.48e9,3.1729581917858794e-7
2.485e9,4.3007280324654635e-7
2.49e9,3.2214652299420724e-7
2.495e9,3.830235738397131e-7
2.5e9,5.394214709234352e-7
2.505e9,5.839154975175259e-7
2.51e9,6.028540776655683e-7
2.515e9,5.962683364246774e-7
2.52e9,5.960875044081137e-7
2.525e9,6.016838416583751e-7
2.53e9,6.09242513301108e-7
2.535e9,6.101174099995522e-7
2.54e9,6.377309287174126e-7
