2.e9,1.4129811359132463e-6
2.005e9,1.4501763996149348e-6
2.01e9,1.4900642657897066e-6
2.015e9,1.4061728411320633e-6
2.02e9,1.4424631310439084e-6
2.025e9,1.420164433673539e-6
2.03e9,1.5060127165228392e-6
2.035e9,1.5082725277538377e-6
2.04e9,1.5290047433010275e-6
2.045e9,1.563819527872868e-6
2.05e9,1.5103602686582628e-6
2.055e9,1.5192166575879988e-6
2.06e9,1.5791040549628867e-6
2.065e9,1.530141399815043e-6
2.07e9,1.538245185833048e-6
2.075e9,1.5876868085414176e-6
2.08e9,1.6163932358620212e-6
2.085e9,1.6543095759185264e-6
2.09e9,1.6363920288732122e-6
2.095e9,1.6327647410993952e-6
2.1e9,1.6457078207134385e-6
2.105e9,1.6643563493098949e-6
2.11e9,1.6258274551505566e-6
2.115e9,1.716656832565861e-6
2.12e9,1.7538088401634828e-6
2.125e9,1.7395115956833803e-6
2.13e9,1.7725391991583452e-6
2.135e9,1.7869339182288992e-6
2.14e9,1.7510111870860512e-6
2.145e9,1.768322607175078e-6
2.15e9,1.7957158362631527e-6
2.155e9,1.774213356499919e-6
2.16e9,1.8930136427032864e-6
2.165e9,1.899943584367995e-6
2.17e9,1.9153457951686746e-6
2.175e9,1.919843744536885e-6
2.18e9,2.0024806524290006e-6
2.185e9,2.0098283474264305e-6
2.19e9,1.9898965184226073e-6
2.195e9,2.0061065067211514e-6
2.2e9,2.0152992903515023e-6
2.205e9,2.086149806209598e-6
2.21e9,2.1008435523384357e-6
2.215e9,2.119061467832302e-6
2.22e9,2.1976162354584698e-6
2.225e9,2.1795229214005793e-6
2.23e9,2.221812049414874e-6
2.235e9,2.227945625568586e-6
2.24e9,2.306196792489761e-6
2.245e9,2.3409883593381685e-6
2.25e9,2.3174411508058553e-6
2.255e9,2.4171013364913916e-6
2.26e9,2.4153010340129453e-6
2.265e9,2.568785080575764e-6
2.27e9,2.345023295144031e-6
2.275e9,2.5090759525574686e-6
2.28e9,2.7175667173418205e-6
2.285e9,2.6339362658828896e-6
2.29e9,2.760755470825704e-6
2.295e9,2.829879342606661e-6
2.3e9,2.846089980493979e-6
2.305e9,2.9087217140374833e-6
2.31e9,2.9618416414714754e-6
2.315e9,3.148135430031597e-6
2.32e9,3.1246176318271715e-6
2.325e9,3.2294935308096955e-6
2.33e9,3.3517025523475363e-6
2.335e9,3.3551382587660735e-6
2.34e9,3.4204625318122104e-6
2.345e9,3.557548427480143e-6
2.35e9,3.7601892470518584e-6
2.355e9,3.7688440526997343e-6
2.36e9,3.828785070897078e-6
2.365e9,4.096225508989691e-6
2.37e9,4.270789381383772e-6
2.375e9,4.388982309329869e-6
2.38e9,4.567730298945915e-6
2.385e9,4.604166495608054e-6
2.39e9,4.7488450869967744e-6
2.395e9,4.942599712756363e-6
2.4e9,5.185618754056266e-6
2.405e9,5.472162771756214e-6
2.41e9,5.600204628227309e-6
2.415e9,5.883741456819175e-6
2.42e9,6.135229122044512e-6
2.425e9,6.398353907834132e-6
2.43e9,6.788077837364931e-6
2.435e9,6.237229795548614e-6
2.44e9,6.659883662816355e-6
2.445e9,8.12517186121706e-6
2.45e9,7.480962038617663e-6
2.455e9,7.870529359559682e-6
2.46e9,8.355236016330085e-6
2.465e9,8.987972348219632e-6
2.47e9,9.684492118361438e-6
2.475e9,0.00001045995367207909
2.48e9,0.000011044381134684849
2.485e9,0.000012195407204341402
2.49e9,0.000015447570658322794
2.495e9,0.00001726184784778443
2.5e9,0.000030250072055525812
2.505e9,0.00005299401026080018
2.51e9,0.0000599421579862054
2.515e9,0.0000686520767601591
2.52e9,0.00007916238335725604
2.525e9,0.00009212973154710245
2.53e9,0.00010841994667653392
2.535e9,0.00012926977743240776
2.54e9,0.00016681721191140424
2.545e9,0.00020957753285048044
2.55e9,0.00026873490679806705
2.555e9,0.0003547299837072061
2.56e9,0.00048794932758283174
2.565e9,0.000708287203342473
2.57e9,0.001115181690981681
2.575e9,0.0017332256382824106
2.58e9,0.0037197784271770563
2.585e9,0.018140539468959185
2.59e9,0.2037504585301934
2.595e9,0.014642211668113397
2.6e9,0.0035420190664915948
2.605e9,0.0017108933084988833
2.61e9,0.0011873262281533344
2.615e9,0.000758230462474498
2.62e9,0.0005287259118172624
2.625e9,0.00039172956497239987
2.63e9,0.0003010492055911064
2.635e9,0.0002384168950548771
2.64e9,0.00019353493225400878
2.645e9,0.00016010181754996322
2.65e9,0.00012403289775973083
2.655e9,0.00010664395328261543
2.66e9,0.00009284981798005437
2.665e9,0.00008157906414164187
2.67e9,0.00007217458284206743
2.675e9,0.00006444341075799596
2.68e9,0.00005758250293875162
2.685e9,0.000043030423255799576
2.69e9,0.000010721534350753879
2.695e9,9.575806049647739e-6
2.7e9,0.00003924208055227866
2.705e9,0.00003418045402351223
2.71e9,0.000031485498616050454
2.715e9,0.000027603361752243442
2.72e9,8.02565184305993e-6
2.725e9,7.124514754840381e-6
2.73e9,6.7227611097020434e-6
2.735e9,4.016041859745972e-6
2.74e9,5.875537021705454e-6
2.745e9,5.418786094421094e-6
2.75e9,3.4223177866207178e-6
2.755e9,3.1159911187565458e-6
2.76e9,3.154744019900077e-6
2.765e9,2.825425809563768e-6
2.77e9,4.417260882422482e-6
2.775e9,2.4726784060692025e-6
2.78e9,2.3827734419328687e-6
2.785e9,2.1587077856650957e-6
2.79e9,2.100450989630213e-6
2.795e9,3.3170874215131063e-6
2.8e9,1.8512996255206872e-6
2.805e9,1.8154920229301691e-6
2.81e9,2.01229412479692e-6
2.815e9,1.6919124133975169e-6
2.82e9,2.9182060304913083e-6
2.825e9,1.3758510868522954e-6
2.83e9,1.5396294387125194e-6
2.835e9,2.629104384580291e-6
2.84e9,2.420703070529553e-6
2.845e9,2.297294645349099e-6
2.85e9,1.157201928900509e-6
2.855e9,2.1623050959254237e-6
2.86e9,1.2661041216601026e-6
2.865e9,1.1962024411029945e-6
2.87e9,2.1737205354062134e-6
2.875e9,1.9214294159465174e-6
2.88e9,2.035001861855972e-6
2.885e9,1.8725501725492201e-6
2.89e9,1.982328922557537e-6
2.895e9,1.9375938467528757e-6
2.9e9,1.8782768595041535e-6
2.905e9,1.7937191320749751e-6
2.91e9,1.7581249743186406e-6
2.915e9,1.7406159765231172e-6
2.92e9,1.7405458672570243e-6
2.925e9,1.730720650712815e-6
2.93e9,1.7274967262801887e-6
2.935e9,1.6854475682594684e-6
2.94e9,9.8733052000157e-7
2.945e9,1.3055707459142009e-6
2.95e9,1.0870962663519927e-6
2.955e9,1.6132094430408354e-6
2.96e9,1.1730628794505948e-6
2.965e9,1.4030023754436483e-6
2.97e9,1.302225770004416e-6
2.975e9,1.0546487045418962e-6
2.98e9,1.156629003262257e-6
