3.12e9,-0.000517031597200758+8.99936284534323*^-21*I
3.1201e9,-0.0005194772907607802+3.4006738357020295*^-21*I
3.1202e9,-0.0005239434735550358+2.0804809582265464*^-21*I
3.1203e9,-0.0005275176850300426+4.101064761961679*^-22*I
3.1204e9,-0.0005307845776526374+2.860054520268733*^-21*I
3.1205e9,-0.0005347701050403834+2.6638561165011888*^-21*I
3.1206e9,-0.0005385315835178811+2.1499655360991753*^-21*I
3.1207e9,-0.000542362645756121+9.006731952567502*^-22*I
3.1208e9,-0.0005462128710256281-1.6746793100233114*^-21*I
3.1209e9,-0.0005499010608658267+6.305374174203108*^-21*I
3.121e9,-0.0005537523842994655-2.516865789557702*^-21*I
3.1211e9,-0.0005576484148563064-1.4073608931933943*^-21*I
3.1212e9,-0.0005614805384539948+2.744714737563844*^-21*I
3.1213e9,-0.0005654652961439548+1.702514169971532*^-21*I
3.1214e9,-0.000569516839603565+3.852872307432857*^-21*I
3.1215e9,-0.0005735911135599431-2.4863015441595777*^-21*I
3.1216e9,-0.000577868962393406-3.3460380768657134*^-21*I
3.1217e9,-0.0005824751531224736-1.2962449413577827*^-21*I
3.1218e9,-0.0005866548450245679-5.5450321144367995*^-22*I
3.1219e9,-0.0005908853051606381-2.0363883515445614*^-21*I
3.122e9,-0.000595210562999833+2.9258946379940675*^-22*I
3.1221e9,-0.000599697522255444-3.4876977980072934*^-21*I
3.1222e9,-0.0006037615389710266+9.374293285482173*^-22*I
3.1223e9,-0.0006082578157800385-5.561224356879287*^-21*I
3.1224e9,-0.0006127826580948975+3.0558604619305382*^-21*I
3.1225e9,-0.0006171125148174017-3.048456021993973*^-22*I
3.1226e9,-0.0006214922508600205-4.623552124267115*^-21*I
3.1227e9,-0.0006259591683757613-8.113303622152268*^-22*I
3.1228e9,-0.0006229766070771431+6.379098257421805*^-21*I
3.1229e9,-0.0006354162192623552-1.8655039897083253*^-21*I
3.123e9,-0.0006401989647453293+6.5403633135758136*^-21*I
3.1231e9,-0.0006452048446888356+8.920718108709855*^-21*I
3.1232e9,-0.0006502628617993914-4.752550282192743*^-21*I
3.1233e9,-0.0006078481646522879+2.4267229617400092*^-21*I
3.1234e9,-0.0006601301132077652+6.241687841700269*^-21*I
3.1235e9,-0.0006649701262912254+4.298567639576405*^-21*I
3.1236e9,-0.0006659635209543624+8.239676935419002*^-22*I
